"cuda_device_name","num_system_gpus","num_keys","gpus","num_cpu_threads","data_type","distribution_type","distribution_parameter","chunk_size","num_thread_blocks","device_memory_in_bytes","device_memory_overhead","local_sort_memory_overhead","num_partitioning_passes_needed","sort_duration_breakdown","total_sort_duration"
"Tesla V100-SXM2-32GB",4,2000000000,"0,1",64,"uint32","zipf",1,1000000000,81381,9079.4021,1079.4021,656.0000,3,"55.6010,{(6.0470,4.5980,3.1520),(18.3309,13.5180,8.5476)},40.0020,75.2820,0.0000,55.4990,{(6.0470,4.6000,3.1470),(18.3136,13.5190,8.5219)},40.0020,107.1390,0.0000",266.9680
"Tesla V100-SXM2-32GB",4,2000000000,"0,1",64,"uint32","zipf",1,1000000000,81381,9079.4021,1079.4021,656.0000,3,"55.5980,{(6.0370,4.6080,3.1570),(18.3163,13.5205,8.5251)},38.1730,75.2680,0.0000,55.5100,{(6.0510,4.6060,3.1580),(18.2993,13.5051,8.5329)},38.1730,107.4800,0.0000",269.2730
"Tesla V100-SXM2-32GB",4,2000000000,"0,1",64,"uint32","zipf",1,1000000000,81381,9079.4021,1079.4021,656.0000,3,"55.6000,{(6.1330,4.6670,3.1480),(19.5956,14.0752,8.5815)},40.0710,75.1680,0.0000,55.4850,{(6.0500,4.6020,3.1460),(18.3191,13.5402,8.5406)},40.0710,106.4890,0.0000",266.9890
"Tesla V100-SXM2-32GB",4,2000000000,"0,1",64,"uint32","zipf",1,1000000000,81381,9079.4021,1079.4021,656.0000,3,"55.6010,{(6.0510,4.6120,3.1550),(18.3248,13.5178,8.5465)},40.0320,75.1970,0.0000,55.5110,{(6.0540,4.6060,3.1580),(18.3146,13.5077,8.5401)},40.0320,106.6660,0.0000",271.8390
"Tesla V100-SXM2-32GB",4,2000000000,"0,1",64,"float32","zipf",1,1000000000,81381,9079.4021,1079.4021,656.0000,1,"55.5850,{(5.9750),(13.6042)},34.7970,75.6530,0.0000,55.4990,{(5.9770),(13.7471)},34.7970,103.1670,0.0000",214.7900
"Tesla V100-SXM2-32GB",4,2000000000,"0,1",64,"float32","zipf",1,1000000000,81381,9079.4021,1079.4021,656.0000,1,"59.8530,{(6.0540),(13.6525)},34.3620,76.2380,0.0000,55.2590,{(5.9800),(13.7844)},34.3620,103.0210,0.0000",217.1700
"Tesla V100-SXM2-32GB",4,2000000000,"0,1",64,"float32","zipf",1,1000000000,81381,9079.4021,1079.4021,656.0000,1,"55.5700,{(5.9690),(13.6523)},34.8120,75.6100,0.0000,55.4740,{(5.9760),(13.7680)},34.8120,103.0820,0.0000",214.7140
"Tesla V100-SXM2-32GB",4,2000000000,"0,1",64,"float32","zipf",1,1000000000,81381,9079.4021,1079.4021,656.0000,1,"55.5780,{(5.9840),(13.6113)},34.7960,75.5050,0.0000,55.5000,{(5.9750),(13.8306)},34.7960,102.1750,0.0000",213.7950
"Tesla V100-SXM2-32GB",4,2000000000,"0,1",64,"float32","zipf",1,1000000000,81381,9079.4021,1079.4021,656.0000,1,"55.5980,{(5.9670),(13.6356)},34.8010,75.3810,0.0000,55.4870,{(5.9720),(13.7811)},34.8010,102.6510,0.0000",214.2560
"Tesla V100-SXM2-32GB",4,2000000000,"0,2",64,"uint32","zipf",1,1000000000,81381,9079.4021,1079.4021,656.0000,3,"71.1980,{(6.0670,4.6050,3.1510),(18.3243,13.5159,8.5454)},109.5080,115.3450,0.0000,98.2120,{(6.0870,4.6290,3.1670),(18.8027,13.8629,8.7501)},109.5080,131.8610,0.0000",406.3290
