"cuda_device_name","num_system_gpus","num_keys","gpus","num_cpu_threads","data_type","distribution_type","distribution_parameter","chunk_size","num_thread_blocks","device_memory_in_bytes","device_memory_overhead","local_sort_memory_overhead","num_partitioning_passes_needed","sort_duration_breakdown","total_sort_duration"
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,1,2,3,4,5,6,7",128,"float32","uniform",0,250000000,20346,2845.3912,845.3912,356.0000,2,"77.2660,{(1.2050,1.1020),(2.9073,2.5809)},16.5980,77.7810,0.0000,77.2600,{(1.1990,1.0920),(2.8843,2.4068)},16.5980,78.8390,0.0000,77.2540,{(1.2070,1.0780),(2.8811,2.4389)},16.5980,79.4850,0.0000,77.2480,{(1.2090,1.0950),(2.8824,2.5028)},16.5980,79.4700,0.0000,92.4150,{(1.1960,1.0990),(2.8829,2.5143)},16.5980,88.0540,0.0000,92.4140,{(1.2010,1.0860),(2.8825,2.4728)},16.5980,88.0530,0.0000,92.8260,{(1.2110,1.0870),(2.8881,2.5370)},16.5980,88.1210,0.0000,92.8210,{(1.2020,1.0950),(2.8823,2.4012)},16.5980,88.1240,0.0000",209.8970
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,1,2,3,4,5,6,7",128,"float32","uniform",0,250000000,20346,2845.3912,845.3912,356.0000,2,"77.0590,{(1.2020,1.1020),(2.9077,2.5890)},16.1110,77.9400,0.0000,77.0700,{(1.2080,1.0900),(2.8838,2.3882)},16.1110,78.7450,0.0000,77.0670,{(1.2060,1.0850),(2.8812,2.4572)},16.1110,79.5180,0.0000,77.0410,{(1.2090,1.0940),(2.8791,2.4868)},16.1110,79.4980,0.0000,92.6270,{(1.2000,1.0970),(2.8828,2.5270)},16.1110,87.9710,0.0000,92.6110,{(1.2020,1.0850),(2.8821,2.4692)},16.1110,87.9700,0.0000,93.0270,{(1.1980,1.0890),(2.8873,2.5256)},16.1110,88.0300,0.0000,93.0080,{(1.1960,1.0930),(2.8830,2.3927)},16.1110,88.0330,0.0000",209.5310
"NVIDIA A100-SXM4-40GB",8,4000000000,"0,1",128,"uint32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"611.1970,{(8.0150),(17.2456)},24.2190,624.0720,0.0000,611.1620,{(8.0100),(17.2796)},24.2190,623.3660,0.0000",1284.9520
"NVIDIA A100-SXM4-40GB",8,4000000000,"0,1",128,"uint32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"611.3750,{(8.0130),(17.2719)},24.1980,624.3950,0.0000,611.3460,{(8.0150),(17.2752)},24.1980,624.4880,0.0000",1285.5440
"NVIDIA A100-SXM4-40GB",8,4000000000,"0,1",128,"uint32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"611.3700,{(8.0110),(17.2139)},24.1560,624.1040,0.0000,611.3400,{(8.0090),(17.2740)},24.1560,623.9910,0.0000",1285.0610
"NVIDIA A100-SXM4-40GB",8,4000000000,"0,1",128,"uint32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"611.1250,{(8.0140),(17.2428)},24.3070,623.1900,0.0000,611.0890,{(8.0060),(17.2553)},24.3070,623.9910,0.0000",1284.8620
"NVIDIA A100-SXM4-40GB",8,4000000000,"0,1",128,"uint32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"611.4450,{(8.0110),(17.2221)},24.2030,624.2490,0.0000,611.4150,{(8.0060),(17.2399)},24.2030,624.0760,0.0000",1285.3220
"NVIDIA A100-SXM4-40GB",8,4000000000,"0,1",128,"float32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"611.2060,{(8.1590),(18.1677)},22.8150,564.1360,0.0000,611.1800,{(8.1560),(18.1435)},22.8150,73.7210,553.3040",1287.5730
"NVIDIA A100-SXM4-40GB",8,4000000000,"0,1",128,"float32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"611.1880,{(8.1530),(18.1638)},22.8320,562.8800,0.0000,611.1610,{(8.1540),(18.1431)},22.8320,73.7480,553.4690",1287.7540
"NVIDIA A100-SXM4-40GB",8,4000000000,"0,1",128,"float32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"611.2930,{(8.1580),(18.1713)},22.8270,563.0110,0.0000,611.2610,{(8.1520),(18.1412)},22.8270,73.7200,551.9420",1286.3110
